,ID_USER,genero,monto,fecha,hora,dispositivo,establecimiento,ciudad,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude
859,144,F,391.8388108,2020-01-11,10,ANDROID,Farmacia,Merida,Fisica,76000.0,62.0,Aceptada,False,0.0,3.918388108,False
860,145,F,192.0674727,2020-01-15,6,ANDROID,Farmacia,Merida,Fisica,91000.0,41.0,Aceptada,False,19.20674727,1.728607254,False
861,145,F,700.580409,2020-01-07,5,WEB,Restaurante,Guadalajara,Fisica,91000.0,41.0,Aceptada,False,0.0,7.00580409,False
862,145,F,228.1784315,2020-01-17,5,WEB,Farmacia,Merida,Virtual,91000.0,41.0,Aceptada,False,0.0,4.56356863,False
863,145,F,403.1885188,2020-01-25,19,ANDROID,Abarrotes,Monterrey,Fisica,91000.0,41.0,Aceptada,False,0.0,4.031885188,False
864,145,F,151.1470045,2020-01-13,15,ANDROID,MPago,Monterrey,Fisica,91000.0,41.0,Aceptada,False,15.114700450000003,1.36032304,False
865,145,F,87.22905809,2020-01-20,14,ANDROID,Restaurante,Merida,Fisica,91000.0,41.0,Aceptada,False,8.722905809,0.785061523,False
866,145,F,932.9094753,2020-01-19,18,WEB,MPago,Merida,Virtual,91000.0,41.0,Aceptada,False,0.0,18.65818951,False
867,146,F,920.979249,2020-01-05,15,WEB,Abarrotes,Merida,Virtual,54000.0,52.0,Rechazada,False,92.0979249,16.57762648,False
868,147,M,246.4975478,2020-01-18,9,ANDROID,Farmacia,Toluca,Virtual,72000.0,37.0,Rechazada,False,0.0,4.929950955,False
869,147,M,857.121791,2020-01-08,4,ANDROID,Super,Toluca,Virtual,72000.0,37.0,Aceptada,False,85.7121791,15.428192240000001,False
870,148,M,872.5427175,2020-01-12,17,ANDROID,MPago,Merida,Fisica,27000.0,44.0,En proceso,False,0.0,8.725427175,False
871,148,M,213.5087126,2020-01-23,18,WEB,Farmacia,Monterrey,Fisica,27000.0,44.0,Rechazada,False,0.0,2.135087126,False
872,148,M,86.83808725,2020-01-23,12,ANDROID,Abarrotes,Monterrey,Virtual,27000.0,44.0,En proceso,False,0.0,1.736761745,False
873,148,M,26.15062132,2020-01-30,13,ANDROID,Super,Merida,Fisica,27000.0,44.0,Aceptada,False,0.0,0.261506213,False
874,148,M,747.8709769,2020-01-06,6,ANDROID,Abarrotes,Monterrey,Virtual,27000.0,44.0,Aceptada,False,74.78709769,13.461677580000002,False
875,148,M,113.0305678,2020-01-22,19,WEB,Abarrotes,Merida,Fisica,27000.0,44.0,Aceptada,False,0.0,1.130305678,False
876,148,M,718.8420458,2020-01-12,8,ANDROID,MPago,Merida,Fisica,27000.0,44.0,Aceptada,False,71.88420458,6.469578412,False
877,148,M,250.3243102,2020-01-26,21,WEB,MPago,Monterrey,Virtual,27000.0,44.0,Aceptada,False,25.032431020000004,4.505837584,False
878,148,M,250.0098841,2020-01-02,3,ANDROID,Super,Monterrey,Fisica,27000.0,44.0,Aceptada,False,25.000988409999998,2.250088957,False
879,148,M,841.5964158,2020-01-08,18,ANDROID,MPago,Monterrey,Virtual,27000.0,44.0,Aceptada,False,0.0,16.83192832,False
880,148,M,137.7723778,2020-01-28,8,ANDROID,Farmacia,Monterrey,Virtual,27000.0,44.0,Aceptada,False,0.0,2.755447557,False
881,148,M,588.3586418,2020-01-11,1,ANDROID,MPago,Monterrey,Virtual,27000.0,44.0,Aceptada,False,0.0,11.76717284,False
882,148,M,162.3767619,2020-01-19,6,ANDROID,Farmacia,Monterrey,Virtual,27000.0,44.0,Aceptada,False,16.23767619,2.922781714,False
883,148,M,614.812766,2020-01-30,15,ANDROID,Abarrotes,Guadalajara,Virtual,27000.0,44.0,En proceso,False,61.4812766,11.06662979,False
884,148,M,540.0632538,2020-01-04,14,ANDROID,MPago,Monterrey,Fisica,27000.0,44.0,Rechazada,False,0.0,5.400632538,False
885,148,M,0.609946373,2020-01-30,23,WEB,Super,Guadalajara,Fisica,27000.0,44.0,Aceptada,False,0.0,0.006099464,False
886,148,M,601.071907,2020-01-06,20,ANDROID,Restaurante,Merida,Virtual,27000.0,44.0,En proceso,False,60.1071907,10.81929433,False
887,148,M,727.8601445,2020-01-16,13,ANDROID,Farmacia,Monterrey,Virtual,27000.0,44.0,Aceptada,False,145.5720289,11.64576231,False
888,148,M,725.5188748,2020-01-29,9,ANDROID,Farmacia,Merida,Virtual,27000.0,44.0,Aceptada,False,0.0,14.5103775,False
889,148,M,257.9011372,2020-01-06,7,ANDROID,Super,Toluca,Fisica,27000.0,44.0,En proceso,False,0.0,2.5790113720000005,False
890,148,M,411.9572397,2020-01-04,5,ANDROID,Restaurante,Merida,Fisica,27000.0,44.0,En proceso,False,41.19572397,3.707615157,False
891,149,F,859.1011449,2020-01-29,17,ANDROID,Farmacia,Toluca,Fisica,99000.0,53.0,Aceptada,False,85.91011449,7.731910304,False
892,149,F,31.47946855,2020-01-25,22,ANDROID,Abarrotes,Toluca,Fisica,99000.0,53.0,Rechazada,False,3.147946855,0.283315217,False
893,150,M,212.7679152,2020-01-22,1,WEB,Farmacia,Merida,Fisica,36000.0,57.0,Aceptada,False,0.0,2.127679152,False
894,150,M,487.3352191,2020-01-23,21,ANDROID,MPago,Merida,Fisica,36000.0,57.0,Aceptada,False,48.73352191,4.386016972,False
895,150,M,650.362255,2020-01-07,20,WEB,Abarrotes,Guadalajara,Fisica,36000.0,57.0,En proceso,False,0.0,6.50362255,False
896,150,M,638.1650309,2020-01-19,23,ANDROID,Farmacia,Merida,Virtual,36000.0,57.0,Aceptada,False,0.0,12.76330062,False
897,150,M,177.5499794,2020-01-07,11,WEB,Abarrotes,Merida,Fisica,36000.0,57.0,Aceptada,False,0.0,1.775499794,False
898,150,M,286.7475879,2020-01-08,23,ANDROID,MPago,Merida,Virtual,36000.0,57.0,En proceso,False,0.0,5.734951757,False
899,150,M,82.1261235,2020-01-26,4,ANDROID,Abarrotes,Merida,Fisica,36000.0,57.0,En proceso,False,0.0,0.821261235,False
900,150,M,160.4690352,2020-01-19,13,WEB,Farmacia,Merida,Virtual,36000.0,57.0,Aceptada,False,16.04690352,2.888442634,False
901,151,F,180.465591,2020-01-03,13,WEB,Restaurante,Merida,Fisica,81000.0,53.0,Aceptada,False,0.0,1.80465591,False
902,151,F,628.3414562,2020-01-08,18,ANDROID,Abarrotes,Merida,Fisica,81000.0,53.0,Aceptada,False,0.0,6.283414561999999,False
903,151,F,484.7278156,2020-01-11,12,ANDROID,Restaurante,Merida,Virtual,81000.0,53.0,Rechazada,False,0.0,9.694556313,False
904,151,F,474.8991938,2020-01-14,16,ANDROID,Abarrotes,Merida,Fisica,81000.0,53.0,Rechazada,False,47.48991938,4.274092744,False
905,151,F,45.51793618,2020-01-16,7,ANDROID,MPago,Merida,Fisica,81000.0,53.0,En proceso,False,0.0,0.455179362,False
906,151,F,404.2039721,2020-01-20,10,WEB,Abarrotes,Merida,Fisica,81000.0,53.0,Aceptada,False,0.0,4.042039721,False
907,152,M,944.8126872,2020-01-30,6,ANDROID,Restaurante,Guadalajara,Fisica,58000.0,43.0,Aceptada,False,0.0,9.448126872,False
908,152,M,47.1390253,2020-01-14,3,WEB,Super,Guadalajara,Virtual,58000.0,43.0,Rechazada,False,4.71390253,0.848502455,False
909,152,M,895.8183363,2020-01-25,3,WEB,Restaurante,Guadalajara,Fisica,58000.0,43.0,En proceso,False,89.58183363,8.062365027,False
910,152,M,395.9831896,2020-01-24,3,ANDROID,MPago,Guadalajara,Fisica,58000.0,43.0,Aceptada,False,0.0,3.959831896,False
911,152,M,917.2211437,2020-01-13,15,ANDROID,Farmacia,Guadalajara,Fisica,58000.0,43.0,Aceptada,False,0.0,9.172211437,False
912,152,M,766.5447801,2020-01-16,5,WEB,Farmacia,Guadalajara,Fisica,58000.0,43.0,Aceptada,False,0.0,7.665447801,False
913,152,M,336.9976355,2020-01-15,2,WEB,Abarrotes,Guadalajara,Virtual,58000.0,43.0,Aceptada,False,33.69976355,6.065957439,False
914,152,M,317.7594399,2020-01-29,6,ANDROID,MPago,Guadalajara,Fisica,58000.0,43.0,Aceptada,False,31.77594399,2.859834959,False
915,153,F,241.1944844,2020-01-29,15,WEB,MPago,Toluca,Virtual,94000.0,48.0,Aceptada,False,24.11944844,4.341500719,False
916,153,F,277.5041313,2020-01-06,18,ANDROID,Farmacia,Toluca,Fisica,94000.0,48.0,En proceso,False,27.75041313,2.497537182,False
917,153,F,482.5219212,2020-01-05,2,ANDROID,MPago,Toluca,Fisica,94000.0,48.0,Aceptada,False,0.0,4.825219212,False
918,153,F,646.6798922,2020-01-08,21,WEB,Super,Toluca,Fisica,94000.0,48.0,Aceptada,False,64.66798922,5.82011903,False
919,153,F,904.4169515,2020-01-07,7,ANDROID,Abarrotes,Toluca,Fisica,94000.0,48.0,Aceptada,False,0.0,9.044169515,False
920,153,F,318.5106717,2020-01-08,4,WEB,MPago,Toluca,Fisica,94000.0,48.0,Aceptada,False,0.0,3.1851067169999996,False
921,153,F,902.3999639,2020-01-15,11,WEB,Super,Toluca,Fisica,94000.0,48.0,Aceptada,False,0.0,9.023999639,False
922,153,F,201.5956713,2020-01-25,7,WEB,MPago,Toluca,Virtual,94000.0,48.0,Aceptada,False,20.15956713,3.628722084,False
923,153,F,859.9396431,2020-01-20,8,WEB,Super,Toluca,Fisica,94000.0,48.0,Aceptada,False,85.99396431,7.739456787999999,False
924,154,F,987.2295192,2020-01-10,11,ANDROID,Abarrotes,Monterrey,Fisica,96000.0,44.0,Aceptada,False,0.0,9.872295192,False
925,155,F,797.87964,2020-01-09,21,WEB,Farmacia,Merida,Fisica,92000.0,57.0,Rechazada,False,159.575928,6.38303712,False
926,156,M,155.5412215,2020-01-22,21,ANDROID,MPago,Merida,Fisica,57000.0,59.0,Aceptada,False,0.0,1.555412215,False
927,156,M,953.3687151,2020-01-17,16,ANDROID,Farmacia,Merida,Fisica,57000.0,59.0,Rechazada,False,0.0,9.533687151,False
928,156,M,286.6353661,2020-01-27,14,WEB,Farmacia,Monterrey,Fisica,57000.0,59.0,Aceptada,False,0.0,2.866353661,False
929,156,M,593.1277098,2020-01-02,2,ANDROID,MPago,Monterrey,Virtual,57000.0,59.0,Aceptada,False,0.0,11.8625542,False
930,156,M,299.3630369,2020-01-10,13,ANDROID,Farmacia,Guadalajara,Fisica,57000.0,59.0,Aceptada,False,0.0,2.993630369,False
931,156,M,817.7234024,2020-01-18,23,WEB,Farmacia,Guadalajara,Fisica,57000.0,59.0,Aceptada,False,0.0,8.177234024,True
932,156,M,555.2542086,2020-01-27,10,ANDROID,MPago,Monterrey,Virtual,57000.0,59.0,Aceptada,False,55.52542086,9.994575755,False
933,156,M,826.6656777,2020-01-17,6,ANDROID,MPago,Merida,Fisica,57000.0,59.0,En proceso,False,0.0,8.266656777,False
934,156,M,244.1691091,2020-01-03,21,WEB,Farmacia,Merida,Fisica,57000.0,59.0,Aceptada,False,0.0,2.441691091,False
935,157,--,904.707877,2020-01-19,20,WEB,MPago,Monterrey,Fisica,28000.0,33.0,En proceso,False,0.0,9.04707877,False
936,157,--,420.4634923,2020-01-25,4,ANDROID,MPago,Monterrey,Fisica,28000.0,33.0,En proceso,False,0.0,4.204634923,False
937,157,--,380.7337515,2020-01-28,22,ANDROID,Abarrotes,Monterrey,Fisica,28000.0,33.0,Aceptada,False,0.0,3.807337515,False
938,157,--,879.8931817,2020-01-28,19,WEB,Restaurante,Merida,Virtual,28000.0,33.0,Aceptada,False,87.98931817,15.83807727,False
939,157,--,739.3807752,2020-01-25,17,ANDROID,Abarrotes,Monterrey,Fisica,28000.0,33.0,En proceso,False,0.0,7.393807752,False
940,157,--,489.5203472,2020-01-26,7,WEB,Farmacia,Monterrey,Fisica,28000.0,33.0,Aceptada,False,0.0,4.895203472,False
941,157,--,850.3077247,2020-01-16,3,ANDROID,Abarrotes,Merida,Virtual,28000.0,33.0,Aceptada,False,0.0,17.00615449,False
942,157,--,345.8047264,2020-01-29,11,ANDROID,Farmacia,Monterrey,Fisica,28000.0,33.0,Aceptada,False,0.0,3.458047264,False
943,157,--,132.1099146,2020-01-03,15,WEB,MPago,Monterrey,Fisica,28000.0,33.0,Rechazada,False,26.42198292,1.056879317,False
944,158,M,165.2555905,2020-01-19,13,ANDROID,Super,Merida,Fisica,77000.0,60.0,En proceso,False,0.0,1.652555905,False
945,158,M,941.1290982,2020-01-25,1,ANDROID,MPago,Merida,Virtual,77000.0,60.0,Aceptada,False,0.0,18.82258196,False
946,158,M,75.99166532,2020-01-07,10,ANDROID,Farmacia,Merida,Fisica,77000.0,60.0,Rechazada,False,0.0,0.759916653,False
947,158,M,441.1988431,2020-01-12,11,WEB,Abarrotes,Merida,Fisica,77000.0,60.0,Aceptada,False,44.11988431,3.970789588,False
948,159,F,724.751224,2020-01-04,16,ANDROID,Farmacia,Monterrey,Virtual,63999.99999999999,43.0,Aceptada,False,0.0,14.49502448,False
949,159,F,251.2887667,2020-01-08,17,ANDROID,Farmacia,Monterrey,Fisica,63999.99999999999,43.0,Rechazada,False,0.0,2.5128876670000007,False
950,159,F,226.1991763,2020-01-18,10,ANDROID,MPago,Monterrey,Fisica,63999.99999999999,43.0,Aceptada,False,0.0,2.261991763,False
951,159,F,478.2596278,2020-01-30,19,ANDROID,Farmacia,Monterrey,Fisica,63999.99999999999,43.0,Aceptada,False,0.0,4.782596278,False
952,159,F,284.9779907,2020-01-27,18,ANDROID,Farmacia,Monterrey,Fisica,63999.99999999999,43.0,Aceptada,False,0.0,2.849779907,False
953,160,F,108.4044775,2020-01-22,18,ANDROID,MPago,Guadalajara,Virtual,53000.0,62.0,Aceptada,False,0.0,2.168089551,False
954,160,F,973.9625268,2020-01-19,14,ANDROID,Farmacia,Guadalajara,Virtual,53000.0,62.0,En proceso,False,0.0,19.47925054,False
955,160,F,293.8469707,2020-01-21,23,ANDROID,Super,Guadalajara,Fisica,53000.0,62.0,Aceptada,False,29.38469707,2.644622737,False
956,160,F,266.9749887,2020-01-18,3,WEB,MPago,Guadalajara,Virtual,53000.0,62.0,En proceso,False,0.0,5.339499775,False
957,160,F,888.1843012,2020-01-30,7,ANDROID,Abarrotes,Guadalajara,Fisica,53000.0,62.0,Aceptada,False,0.0,8.881843012,False
958,160,F,107.5437269,2020-01-04,4,ANDROID,Farmacia,Guadalajara,Virtual,53000.0,62.0,Aceptada,False,0.0,2.150874538,True
959,160,F,762.7563314,2020-01-07,22,ANDROID,Farmacia,Guadalajara,Fisica,53000.0,62.0,Aceptada,False,76.27563314,6.864806983000001,False
960,160,F,682.3214936,2020-01-24,8,WEB,Farmacia,Guadalajara,Fisica,53000.0,62.0,Aceptada,False,0.0,6.823214936000001,False
961,160,F,333.9209572,2020-01-29,14,ANDROID,Super,Guadalajara,Virtual,53000.0,62.0,Rechazada,False,0.0,6.678419145,False
962,160,F,542.6277925,2020-01-27,16,ANDROID,Abarrotes,Guadalajara,Fisica,53000.0,62.0,Aceptada,False,54.26277925000001,4.883650133,False
963,160,F,241.1404266,2020-01-21,17,ANDROID,Restaurante,Guadalajara,Virtual,53000.0,62.0,Aceptada,False,24.11404266,4.34052768,False
964,160,F,833.0138053,2020-01-22,16,WEB,Abarrotes,Guadalajara,Fisica,53000.0,62.0,Aceptada,False,0.0,8.330138053,False
965,160,F,124.8963087,2020-01-17,2,WEB,MPago,Guadalajara,Virtual,53000.0,62.0,Aceptada,False,0.0,2.497926174,False
966,160,F,281.3688077,2020-01-16,6,ANDROID,Super,Guadalajara,Virtual,53000.0,62.0,Aceptada,False,0.0,5.627376155,True
967,160,F,642.279447,2020-01-02,9,ANDROID,Restaurante,Guadalajara,Fisica,53000.0,62.0,En proceso,False,64.2279447,5.780515023,True
968,160,F,358.2263124,2020-01-10,13,WEB,Farmacia,Guadalajara,Virtual,53000.0,62.0,Rechazada,False,0.0,7.164526248,False
969,161,F,118.1943289,2020-01-12,10,WEB,MPago,Monterrey,Fisica,26000.0,62.0,Aceptada,False,11.81943289,1.06374896,False
970,162,M,745.5541929,2020-01-29,10,WEB,MPago,Monterrey,Fisica,59000.0,64.0,En proceso,False,74.55541929,6.709987736,False
971,163,F,21.35781815,2020-01-04,13,WEB,MPago,Merida,Fisica,96000.0,61.0,Aceptada,False,0.0,0.213578181,False
972,163,F,0.331218538,2020-01-09,9,WEB,MPago,Merida,Fisica,96000.0,61.0,Aceptada,False,0.0,0.003312185,False
973,163,F,126.0713718,2020-01-23,15,ANDROID,MPago,Merida,Fisica,96000.0,61.0,Rechazada,False,0.0,1.260713718,False
974,164,M,136.1938498,2020-01-09,9,WEB,MPago,Monterrey,Virtual,83000.0,41.0,Rechazada,False,0.0,2.723876995,False
975,164,M,946.9978209,2020-01-17,21,ANDROID,Restaurante,Merida,Fisica,83000.0,41.0,En proceso,False,0.0,9.469978209,False
976,164,M,313.1749246,2020-01-20,17,ANDROID,Super,Merida,Fisica,83000.0,41.0,Aceptada,False,31.317492459999997,2.818574321,False
977,165,F,142.3394191,2020-01-03,4,WEB,Farmacia,Toluca,Fisica,76000.0,39.0,Aceptada,False,0.0,1.4233941910000003,False
978,165,F,297.5897853,2020-01-11,2,WEB,Farmacia,Toluca,Virtual,76000.0,39.0,Aceptada,False,0.0,5.951795707,False
979,165,F,473.0911996,2020-01-03,21,ANDROID,Restaurante,Toluca,Fisica,76000.0,39.0,Aceptada,False,0.0,4.730911996,False
980,166,F,92.09414101,2020-01-24,16,ANDROID,MPago,Merida,Fisica,47000.0,57.0,Aceptada,False,0.0,0.92094141,False
981,167,F,626.5214286,2020-01-20,19,ANDROID,Abarrotes,Monterrey,Virtual,67000.0,58.0,En proceso,False,0.0,12.53042857,False
982,168,M,793.7632048,2020-01-22,17,ANDROID,Farmacia,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,7.937632048,False
983,168,M,890.3046206,2020-01-13,2,ANDROID,Abarrotes,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,8.903046206,False
984,168,M,725.7603534,2020-01-30,3,WEB,Farmacia,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,7.257603534,False
985,168,M,533.5332439,2020-01-12,19,ANDROID,MPago,Merida,Virtual,92000.0,57.0,Aceptada,False,0.0,10.67066488,False
986,168,M,443.842384,2020-01-25,1,ANDROID,Restaurante,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,4.43842384,False
987,168,M,935.3101978,2020-01-07,17,ANDROID,Restaurante,Merida,Virtual,92000.0,57.0,Aceptada,False,93.53101978,16.83558356,False
988,168,M,980.5307832,2020-01-26,8,ANDROID,Farmacia,Merida,Fisica,92000.0,57.0,Aceptada,False,98.05307832,8.824777049,False
989,168,M,739.607911,2020-01-28,2,ANDROID,Abarrotes,Merida,Fisica,92000.0,57.0,Aceptada,False,73.9607911,6.656471199,False
990,168,M,795.5257524,2020-01-13,20,ANDROID,Abarrotes,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,7.955257524,False
991,168,M,247.591697,2020-01-07,6,ANDROID,Farmacia,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,2.47591697,False
992,168,M,410.662576,2020-01-04,15,ANDROID,Abarrotes,Merida,Virtual,92000.0,57.0,Aceptada,False,41.0662576,7.391926368999999,False
993,168,M,636.4571996,2020-01-17,7,WEB,Super,Merida,Fisica,92000.0,57.0,Aceptada,False,63.64571996,5.728114796,False
994,168,M,862.9600812,2020-01-24,10,WEB,Restaurante,Merida,Fisica,92000.0,57.0,Rechazada,False,86.29600812,7.766640731000001,False
995,168,M,746.0386126,2020-01-16,18,ANDROID,MPago,Merida,Fisica,92000.0,57.0,Rechazada,False,0.0,7.460386126,False
996,168,M,74.53678375,2020-01-30,3,ANDROID,Abarrotes,Merida,Virtual,92000.0,57.0,Aceptada,False,0.0,1.490735675,False
997,168,M,88.97181454,2020-01-15,22,ANDROID,Farmacia,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,0.889718145,False
998,168,M,334.0119437,2020-01-22,1,ANDROID,MPago,Merida,Virtual,92000.0,57.0,Aceptada,False,0.0,6.6802388740000005,False
999,168,M,631.0768348,2020-01-29,23,WEB,MPago,Merida,Virtual,92000.0,57.0,Rechazada,False,0.0,12.621536700000002,False
1000,168,M,368.4652251,2020-01-15,20,ANDROID,MPago,Merida,Fisica,92000.0,57.0,Aceptada,False,0.0,3.684652251,False
1001,168,M,222.5823156,2020-01-16,21,ANDROID,Restaurante,Merida,Fisica,92000.0,57.0,Aceptada,False,22.25823156,2.0032408400000006,False
1002,168,M,415.413983,2020-01-08,15,ANDROID,MPago,Merida,Fisica,92000.0,57.0,Rechazada,False,0.0,4.15413983,False
1003,168,M,891.6712038,2020-01-20,16,ANDROID,MPago,Merida,Fisica,92000.0,57.0,En proceso,False,0.0,8.916712038,False
1004,168,M,373.1661196,2020-01-09,3,ANDROID,Farmacia,Merida,Fisica,92000.0,57.0,En proceso,False,0.0,3.7316611959999997,True
1005,168,M,258.8237842,2020-01-08,10,ANDROID,Farmacia,Merida,Virtual,92000.0,57.0,Aceptada,False,0.0,5.176475684,False
1006,169,--,181.2694132,2020-01-16,10,ANDROID,Super,Monterrey,Fisica,28000.0,63.0,En proceso,False,0.0,1.812694132,False
1007,169,--,122.9389059,2020-01-30,11,ANDROID,Super,Monterrey,Fisica,28000.0,63.0,Rechazada,False,12.29389059,1.106450153,False
1008,169,--,597.9896822,2020-01-22,11,WEB,Farmacia,Monterrey,Virtual,28000.0,63.0,Aceptada,False,0.0,11.95979364,False
1009,169,--,772.1372464,2020-01-27,15,ANDROID,Restaurante,Monterrey,Virtual,28000.0,63.0,En proceso,False,0.0,15.44274493,False
1010,169,--,799.2309455,2020-01-02,8,WEB,Restaurante,Monterrey,Fisica,28000.0,63.0,Aceptada,False,79.92309455,7.193078509,False
1011,169,--,199.2068051,2020-01-11,17,ANDROID,Farmacia,Monterrey,Virtual,28000.0,63.0,En proceso,False,0.0,3.984136102,False
1012,169,--,518.9714451,2020-01-27,8,WEB,Farmacia,Monterrey,Virtual,28000.0,63.0,Aceptada,False,51.897144510000004,9.341486012,False
1013,169,--,27.12018835,2020-01-17,18,WEB,Abarrotes,Monterrey,Fisica,28000.0,63.0,Aceptada,False,5.424037671,0.216961507,False
1014,169,--,317.4998455,2020-01-15,12,ANDROID,Farmacia,Monterrey,Virtual,28000.0,63.0,Aceptada,False,0.0,6.349996909999999,False
1015,169,--,385.8399815,2020-01-15,9,ANDROID,Super,Monterrey,Fisica,28000.0,63.0,Rechazada,False,38.58399815,3.472559833,False
1016,169,--,121.1967896,2020-01-30,5,WEB,MPago,Monterrey,Fisica,28000.0,63.0,Aceptada,False,12.11967896,1.090771107,False
1017,169,--,635.3034188,2020-01-12,9,WEB,Farmacia,Monterrey,Virtual,28000.0,63.0,Aceptada,False,0.0,12.70606838,False
1018,169,--,169.2223741,2020-01-27,4,ANDROID,Farmacia,Monterrey,Fisica,28000.0,63.0,Aceptada,False,16.92223741,1.523001367,False
1019,169,--,329.8622902,2020-01-17,2,ANDROID,Restaurante,Monterrey,Virtual,28000.0,63.0,Rechazada,False,32.98622902,5.937521224,False
1020,169,--,496.4065941,2020-01-28,4,ANDROID,Farmacia,Monterrey,Fisica,28000.0,63.0,En proceso,False,49.64065941,4.467659347,False
1021,169,--,946.2771712,2020-01-26,2,WEB,MPago,Monterrey,Fisica,28000.0,63.0,En proceso,False,94.62771712,8.516494541,False
1022,169,--,208.2609493,2020-01-26,23,ANDROID,Super,Monterrey,Fisica,28000.0,63.0,Rechazada,False,0.0,2.082609493,False
1023,169,--,717.1342393,2020-01-04,7,WEB,MPago,Monterrey,Virtual,28000.0,63.0,Aceptada,False,71.71342393,12.90841631,False
1024,169,--,455.0448167,2020-01-24,1,ANDROID,MPago,Monterrey,Fisica,28000.0,63.0,Aceptada,False,45.50448167,4.095403351,False
1025,170,F,253.5044975,2020-01-06,5,ANDROID,MPago,Toluca,Fisica,96000.0,44.0,Aceptada,True,25.35044975,2.281540478,False
1026,170,F,430.2695614,2020-01-02,6,ANDROID,Farmacia,Toluca,Fisica,96000.0,44.0,Aceptada,True,86.05391227,3.442156491,False
1027,170,F,783.3233952,2020-01-12,10,WEB,MPago,Toluca,Fisica,96000.0,44.0,Aceptada,True,0.0,7.833233952,False
1028,170,F,921.5420614,2020-01-10,6,WEB,Restaurante,Toluca,Fisica,96000.0,44.0,Aceptada,True,0.0,9.215420614,False
1029,170,F,124.9828387,2020-01-10,17,ANDROID,MPago,Toluca,Fisica,96000.0,44.0,Aceptada,True,0.0,1.249828387,False
1030,170,F,946.4207442,2020-01-30,16,ANDROID,Farmacia,Toluca,Fisica,96000.0,44.0,Aceptada,True,0.0,9.464207442,False
1031,171,M,62.35097804,2020-01-05,23,ANDROID,Super,Merida,Fisica,87000.0,41.0,Aceptada,False,0.0,0.62350978,True
1032,172,F,275.1799119,2020-01-29,14,WEB,MPago,Toluca,Fisica,55000.0,63.0,Aceptada,True,27.51799119,2.476619207,False
1033,172,F,669.5372212,2020-01-26,18,ANDROID,Super,Toluca,Virtual,55000.0,63.0,Aceptada,True,0.0,13.390744420000003,False
1034,172,F,387.9565188,2020-01-11,7,ANDROID,Super,Toluca,Virtual,55000.0,63.0,Aceptada,True,0.0,7.759130375000001,False
1035,172,F,819.8106574,2020-01-21,17,WEB,Abarrotes,Toluca,Fisica,55000.0,63.0,Aceptada,True,0.0,8.198106574,False
1036,172,F,151.0499446,2020-01-19,11,WEB,MPago,Toluca,Virtual,55000.0,63.0,En proceso,True,15.10499446,2.7188990029999998,False
1037,172,F,69.29442456,2020-01-11,13,WEB,Farmacia,Toluca,Fisica,55000.0,63.0,En proceso,True,0.0,0.692944246,False
1038,172,F,425.2702574,2020-01-15,1,WEB,MPago,Toluca,Virtual,55000.0,63.0,Aceptada,True,0.0,8.505405147,False
1039,172,F,362.2460088,2020-01-20,22,WEB,Super,Toluca,Virtual,55000.0,63.0,Aceptada,True,36.22460088,6.520428158,False
1040,172,F,752.1251877,2020-01-16,8,ANDROID,MPago,Toluca,Fisica,55000.0,63.0,En proceso,True,0.0,7.521251877,False
1041,173,M,377.8220489,2020-01-23,13,ANDROID,MPago,Merida,Fisica,90000.0,33.0,En proceso,False,0.0,3.778220489,False
1042,173,M,508.90580840000007,2020-01-17,14,ANDROID,Super,Merida,Virtual,90000.0,33.0,En proceso,False,0.0,10.17811617,False
1043,173,M,798.1817707,2020-01-29,18,ANDROID,Farmacia,Merida,Fisica,90000.0,33.0,Aceptada,False,0.0,7.981817707,False
1044,173,M,830.2301989,2020-01-03,3,ANDROID,Restaurante,Monterrey,Virtual,90000.0,33.0,Rechazada,False,83.02301989,14.94414358,False
1045,173,M,851.6486752,2020-01-10,14,ANDROID,Restaurante,Merida,Fisica,90000.0,33.0,Aceptada,False,85.16486752,7.664838076,True
1046,173,M,696.3941958,2020-01-16,11,ANDROID,MPago,Monterrey,Fisica,90000.0,33.0,Rechazada,False,0.0,6.963941958,False
1047,174,M,623.1126092,2020-01-12,16,WEB,MPago,Guadalajara,Fisica,39000.0,58.0,Aceptada,False,62.311260919999995,5.608013483000001,False
1048,174,M,996.0382266,2020-01-24,3,ANDROID,MPago,Merida,Fisica,39000.0,58.0,Aceptada,False,0.0,9.960382266,False
1049,175,F,137.9588977,2020-01-06,14,ANDROID,MPago,Guadalajara,Virtual,82000.0,62.0,Aceptada,False,0.0,2.7591779549999997,False
1050,176,M,552.8911638,2020-01-16,7,WEB,MPago,Guadalajara,Fisica,89000.0,45.0,Aceptada,False,55.289116379999996,4.976020474,False
1051,176,M,750.0587702,2020-01-25,1,WEB,Abarrotes,Guadalajara,Virtual,89000.0,45.0,En proceso,False,0.0,15.001175400000001,False
